Stamp,Region,Confirmed,Deaths,Hospitalisierung,Intensivstation,Recovered,Tested
2020-04-20 13:00:00,Stmk,1663,NA,NA,NA,NA,NA
2020-04-20 13:00:00,Szb,1201,NA,NA,NA,NA,NA
2020-04-20 13:00:00,T,3427,NA,NA,NA,NA,NA
2020-04-20 13:00:00,V,859,NA,NA,NA,NA,NA
2020-04-20 13:00:00,W,2204,NA,NA,NA,NA,NA
2020-04-21 06:00:00,AT,14790,NA,NA,NA,NA,NA
2020-04-21 06:00:00,B,309,NA,NA,NA,NA,NA
2020-04-21 06:00:00,K,397,NA,NA,NA,NA,NA
2020-04-21 06:00:00,NOe,2501,NA,NA,NA,NA,NA
2020-04-21 06:00:00,OOe,2211,NA,NA,NA,NA,NA
2020-04-21 06:00:00,Stmk,1664,NA,NA,NA,NA,NA
2020-04-21 06:00:00,Szb,1201,NA,NA,NA,NA,NA
2020-04-21 06:00:00,T,3431,NA,NA,NA,NA,NA
2020-04-21 06:00:00,V,861,NA,NA,NA,NA,NA
2020-04-21 06:00:00,W,2215,NA,NA,NA,NA,NA
2020-04-21 07:30:00,AT,NA,491,756,196,10971,189018
2020-04-21 07:30:00,B,NA,8,17,4,210,2534
2020-04-21 07:30:00,K,NA,12,17,9,316,7914
2020-04-21 07:30:00,NOe,NA,85,151,42,1623,20218
2020-04-21 07:30:00,OOe,NA,44,90,30,1912,31046
2020-04-21 07:30:00,Stmk,NA,109,103,17,874,20792
2020-04-21 07:30:00,Szb,NA,30,94,15,949,14944
2020-04-21 07:30:00,T,NA,91,111,44,2698,43731
2020-04-21 07:30:00,V,NA,13,17,6,733,7959
2020-04-21 07:30:00,W,NA,99,156,29,1656,39880
2020-04-22 07:30:00,AT,NA,510,700,176,11328,201794
2020-04-22 07:30:00,B,NA,9,12,2,227,2660
2020-04-22 07:30:00,K,NA,12,14,7,331,8269
2020-04-22 07:30:00,NOe,NA,87,141,43,1685,20980
2020-04-22 07:30:00,OOe,NA,47,79,20,1944,31933
2020-04-22 07:30:00,Stmk,NA,110,95,14,904,21678
2020-04-22 07:30:00,Szb,NA,33,105,13,951,15447
2020-04-22 07:30:00,T,NA,95,96,40,2869,44902
2020-04-22 07:30:00,V,NA,13,18,7,740,8384
2020-04-22 07:30:00,W,NA,104,140,30,1677,47541
2020-04-22 13:00:00,AT,14889,NA,NA,NA,NA,NA
2020-04-22 13:00:00,B,311,NA,NA,NA,NA,NA
2020-04-22 13:00:00,K,402,NA,NA,NA,NA,NA
2020-04-22 13:00:00,NOe,2519,NA,NA,NA,NA,NA
2020-04-22 13:00:00,OOe,2218,NA,NA,NA,NA,NA
2020-04-22 13:00:00,Stmk,1679,NA,NA,NA,NA,NA
2020-04-22 13:00:00,Szb,1205,NA,NA,NA,NA,NA
2020-04-22 13:00:00,T,3440,NA,NA,NA,NA,NA
2020-04-22 13:00:00,V,868,NA,NA,NA,NA,NA
2020-04-22 13:00:00,W,2247,NA,NA,NA,NA,NA
2020-04-23 07:30:00,AT,NA,522,677,169,11694,205835
2020-04-23 07:30:00,B,NA,9,17,4,226,3006
2020-04-23 07:30:00,K,NA,12,14,7,346,8528
2020-04-23 07:30:00,NOe,NA,88,131,43,1841,21969
2020-04-23 07:30:00,OOe,NA,48,78,18,1972,33100
2020-04-23 07:30:00,Stmk,NA,115,99,16,952,22738
2020-04-23 07:30:00,Szb,NA,33,92,14,1008,15969
2020-04-23 07:30:00,T,NA,98,91,38,2905,46349
2020-04-23 07:30:00,V,NA,14,16,6,745,8656
2020-04-23 07:30:00,W,NA,105,139,23,1699,45520
2020-04-23 13:00:00,AT,14963,NA,NA,NA,NA,NA
2020-04-23 13:00:00,B,314,NA,NA,NA,NA,NA
2020-04-23 13:00:00,K,402,NA,NA,NA,NA,NA
2020-04-23 13:00:00,NOe,2531,NA,NA,NA,NA,NA
2020-04-23 13:00:00,OOe,2222,NA,NA,NA,NA,NA
2020-04-23 13:00:00,Stmk,1693,NA,NA,NA,NA,NA
2020-04-23 13:00:00,Szb,1206,NA,NA,NA,NA,NA
2020-04-23 13:00:00,T,3445,NA,NA,NA,NA,NA
2020-04-23 13:00:00,V,869,NA,NA,NA,NA,NA
2020-04-23 13:00:00,W,2281,NA,NA,NA,NA,NA
2020-04-24 07:30:00,AT,NA,530,651,156,11872,212686
2020-04-24 07:30:00,B,NA,8,14,2,230,3568
2020-04-24 07:30:00,K,NA,12,14,7,356,8755
2020-04-24 07:30:00,NOe,NA,89,127,40,1890,22572
2020-04-24 07:30:00,OOe,NA,48,78,15,2007,34014
2020-04-24 07:30:00,Stmk,NA,119,88,13,973,23673
2020-04-24 07:30:00,Szb,NA,33,90,12,1008,16674
2020-04-24 07:30:00,T,NA,101,81,36,2943,47235
2020-04-24 07:30:00,V,NA,14,14,6,749,8989
2020-04-24 07:30:00,W,NA,106,145,25,1716,47206
2020-04-24 13:00:00,AT,15038,NA,NA,NA,NA,NA
2020-04-24 13:00:00,B,315,NA,NA,NA,NA,NA
2020-04-24 13:00:00,K,402,NA,NA,NA,NA,NA
2020-04-24 13:00:00,NOe,2546,NA,NA,NA,NA,NA
2020-04-24 13:00:00,OOe,2232,NA,NA,NA,NA,NA
2020-04-24 13:00:00,Stmk,1700,NA,NA,NA,NA,NA
2020-04-24 13:00:00,Szb,1207,NA,NA,NA,NA,NA
2020-04-24 13:00:00,T,3457,NA,NA,NA,NA,NA
2020-04-24 13:00:00,V,868,NA,NA,NA,NA,NA
2020-04-24 13:00:00,W,2311,NA,NA,NA,NA,NA
2020-04-25 07:30:00,AT,NA,536,608,148,12103,221089
2020-04-25 07:30:00,B,NA,8,12,2,235,4155
2020-04-25 07:30:00,K,NA,12,13,7,360,8947
2020-04-25 07:30:00,NOe,NA,90,114,37,1950,24800
2020-04-25 07:30:00,OOe,NA,51,71,15,2021,34849
2020-04-25 07:30:00,Stmk,NA,120,77,12,1011,24949
2020-04-25 07:30:00,Szb,NA,33,83,12,1041,17293
2020-04-25 07:30:00,T,NA,101,77,34,2982,48093
2020-04-25 07:30:00,V,NA,14,12,6,755,9396
2020-04-25 07:30:00,W,NA,107,149,23,1748,48607
2020-04-25 13:00:00,AT,15117,NA,NA,NA,NA,NA
2020-04-25 13:00:00,B,316,NA,NA,NA,NA,NA
2020-04-25 13:00:00,K,404,NA,NA,NA,NA,NA
2020-04-25 13:00:00,NOe,2553,NA,NA,NA,NA,NA
2020-04-25 13:00:00,OOe,2239,NA,NA,NA,NA,NA
2020-04-25 13:00:00,Stmk,1722,NA,NA,NA,NA,NA
2020-04-25 13:00:00,Szb,1210,NA,NA,NA,NA,NA
2020-04-25 13:00:00,T,3469,NA,NA,NA,NA,NA
2020-04-25 13:00:00,V,868,NA,NA,NA,NA,NA
2020-04-25 13:00:00,W,2336,NA,NA,NA,NA,NA
2020-04-26 06:00:00,AT,15134,NA,NA,NA,NA,NA
2020-04-26 06:00:00,B,316,NA,NA,NA,NA,NA
2020-04-26 06:00:00,K,404,NA,NA,NA,NA,NA
2020-04-26 06:00:00,NOe,2554,NA,NA,NA,NA,NA
2020-04-26 06:00:00,OOe,2240,NA,NA,NA,NA,NA
2020-04-26 06:00:00,Stmk,1722,NA,NA,NA,NA,NA
2020-04-26 06:00:00,Szb,1210,NA,NA,NA,NA,NA
2020-04-26 06:00:00,T,3473,NA,NA,NA,NA,NA
2020-04-26 06:00:00,V,868,NA,NA,NA,NA,NA
2020-04-26 06:00:00,W,2347,NA,NA,NA,NA,NA
2020-04-26 07:30:00,AT,NA,542,594,145,12282,227631
2020-04-26 07:30:00,B,NA,9,11,2,234,4167
2020-04-26 07:30:00,K,NA,12,12,6,364,9036
2020-04-26 07:30:00,NOe,NA,90,120,39,2026,25849
2020-04-26 07:30:00,OOe,NA,52,67,14,2022,35501
2020-04-26 07:30:00,Stmk,NA,121,76,12,1059,25666
2020-04-26 07:30:00,Szb,NA,33,79,11,1057,18171
2020-04-26 07:30:00,T,NA,101,75,32,2997,48412
2020-04-26 07:30:00,V,NA,14,12,6,757,9856
2020-04-26 07:30:00,W,NA,110,142,23,1766,50973
2020-04-27 07:30:00,AT,NA,549,579,140,12362,232537
2020-04-27 07:30:00,B,NA,9,13,2,236,4232
2020-04-27 07:30:00,K,NA,12,12,6,368,9119
2020-04-27 07:30:00,NOe,NA,92,113,37,2042,27250
2020-04-27 07:30:00,OOe,NA,53,66,11,2022,36230
2020-04-27 07:30:00,Stmk,NA,121,75,12,1068,26126
2020-04-27 07:30:00,Szb,NA,33,74,11,1071,18883
2020-04-27 07:30:00,T,NA,101,74,33,3024,48674
2020-04-27 07:30:00,V,NA,15,11,5,759,10219
2020-04-27 07:30:00,W,NA,113,141,23,1772,51804
2020-04-27 13:00:00,AT,15239,NA,NA,NA,NA,NA
2020-04-27 13:00:00,B,320,NA,NA,NA,NA,NA
2020-04-27 13:00:00,K,407,NA,NA,NA,NA,NA
2020-04-27 13:00:00,NOe,2573,NA,NA,NA,NA,NA
2020-04-27 13:00:00,OOe,2248,NA,NA,NA,NA,NA
2020-04-27 13:00:00,Stmk,1745,NA,NA,NA,NA,NA
2020-04-27 13:00:00,Szb,1214,NA,NA,NA,NA,NA
2020-04-27 13:00:00,T,3484,NA,NA,NA,NA,NA
2020-04-27 13:00:00,V,868,NA,NA,NA,NA,NA
2020-04-27 13:00:00,W,2380,NA,NA,NA,NA,NA
2020-04-28 07:30:00,AT,NA,569,561,136,12580,239578
2020-04-28 07:30:00,B,NA,10,11,3,242,5302
2020-04-28 07:30:00,K,NA,12,11,6,372,9471
2020-04-28 07:30:00,NOe,NA,92,110,35,2101,28534
2020-04-28 07:30:00,OOe,NA,53,60,14,2040,37146
2020-04-28 07:30:00,Stmk,NA,123,74,10,1117,26908
2020-04-28 07:30:00,Szb,NA,34,75,10,1078,19348
2020-04-28 07:30:00,T,NA,103,72,32,3070,49393
2020-04-28 07:30:00,V,NA,15,11,5,779,10362
2020-04-28 07:30:00,W,NA,127,137,21,1781,53114
2020-04-28 13:00:00,AT,15286,NA,NA,NA,NA,NA
2020-04-28 13:00:00,B,321,NA,NA,NA,NA,NA
2020-04-28 13:00:00,K,410,NA,NA,NA,NA,NA
2020-04-28 13:00:00,NOe,2577,NA,NA,NA,NA,NA
2020-04-28 13:00:00,OOe,2251,NA,NA,NA,NA,NA
2020-04-28 13:00:00,Stmk,1751,NA,NA,NA,NA,NA
2020-04-28 13:00:00,Szb,1214,NA,NA,NA,NA,NA
2020-04-28 13:00:00,T,3494,NA,NA,NA,NA,NA
2020-04-28 13:00:00,V,869,NA,NA,NA,NA,NA
2020-04-28 13:00:00,W,2399,NA,NA,NA,NA,NA
2020-04-29 07:30:00,AT,NA,580,517,131,12779,247754
2020-04-29 07:30:00,B,NA,10,8,2,246,5971
2020-04-29 07:30:00,K,NA,12,10,5,378,9648
2020-04-29 07:30:00,NOe,NA,92,104,36,2141,29741
2020-04-29 07:30:00,OOe,NA,55,51,12,2051,38144
2020-04-29 07:30:00,Stmk,NA,126,69,12,1155,27813
2020-04-29 07:30:00,Szb,NA,35,73,10,1081,20210
2020-04-29 07:30:00,T,NA,105,62,28,3151,50269
2020-04-29 07:30:00,V,NA,15,9,5,786,10811
2020-04-29 07:30:00,W,NA,130,131,21,1790,55147
2020-04-29 13:00:00,AT,15352,NA,NA,NA,NA,NA
2020-04-29 13:00:00,B,322,NA,NA,NA,NA,NA
2020-04-29 13:00:00,K,410,NA,NA,NA,NA,NA
2020-04-29 13:00:00,NOe,2591,NA,NA,NA,NA,NA
2020-04-29 13:00:00,OOe,2252,NA,NA,NA,NA,NA
2020-04-29 13:00:00,Stmk,1757,NA,NA,NA,NA,NA
2020-04-29 13:00:00,Szb,1215,NA,NA,NA,NA,NA
2020-04-29 13:00:00,T,3496,NA,NA,NA,NA,NA
2020-04-29 13:00:00,V,870,NA,NA,NA,NA,NA
2020-04-29 13:00:00,W,2439,NA,NA,NA,NA,NA
2020-04-30 07:30:00,AT,NA,584,502,128,12907,256399
2020-04-30 07:30:00,B,NA,10,9,2,250,6619
2020-04-30 07:30:00,K,NA,12,8,5,379,9904
2020-04-30 07:30:00,NOe,NA,92,104,36,2164,31034
2020-04-30 07:30:00,OOe,NA,55,45,12,2074,39188
2020-04-30 07:30:00,Stmk,NA,129,67,10,1187,28844
2020-04-30 07:30:00,Szb,NA,35,73,9,1090,21585
2020-04-30 07:30:00,T,NA,105,60,28,3160,51310
2020-04-30 07:30:00,V,NA,16,7,5,795,11165
2020-04-30 07:30:00,W,NA,130,129,21,1808,56750
2020-04-30 13:00:00,AT,15424,NA,NA,NA,NA,NA
2020-04-30 13:00:00,B,325,NA,NA,NA,NA,NA
2020-04-30 13:00:00,K,410,NA,NA,NA,NA,NA
2020-04-30 13:00:00,NOe,2619,NA,NA,NA,NA,NA
2020-04-30 13:00:00,OOe,2254,NA,NA,NA,NA,NA
2020-04-30 13:00:00,Stmk,1761,NA,NA,NA,NA,NA
2020-04-30 13:00:00,Szb,1217,NA,NA,NA,NA,NA
2020-04-30 13:00:00,T,3502,NA,NA,NA,NA,NA
2020-04-30 13:00:00,V,871,NA,NA,NA,NA,NA
2020-04-30 13:00:00,W,2465,NA,NA,NA,NA,NA
2020-05-01 07:30:00,AT,NA,589,472,124,13092,264079
2020-05-01 07:30:00,B,NA,10,8,2,255,6959
2020-05-01 07:30:00,K,NA,12,8,5,381,10152
2020-05-01 07:30:00,NOe,NA,92,99,37,2221,31930
2020-05-01 07:30:00,OOe,NA,56,44,10,2088,40001
2020-05-01 07:30:00,Stmk,NA,130,61,10,1220,29979
2020-05-01 07:30:00,Szb,NA,36,69,7,1102,22422
2020-05-01 07:30:00,T,NA,105,52,27,3197,52504
2020-05-01 07:30:00,V,NA,17,7,4,811,11719
2020-05-01 07:30:00,W,NA,131,124,22,1817,58413
2020-05-01 13:00:00,AT,15470,NA,NA,NA,NA,NA
2020-05-01 13:00:00,B,326,NA,NA,NA,NA,NA
2020-05-01 13:00:00,K,410,NA,NA,NA,NA,NA
2020-05-01 13:00:00,NOe,2625,NA,NA,NA,NA,NA
2020-05-01 13:00:00,OOe,2255,NA,NA,NA,NA,NA
2020-05-01 13:00:00,Stmk,1764,NA,NA,NA,NA,NA
2020-05-01 13:00:00,Szb,1217,NA,NA,NA,NA,NA
2020-05-01 13:00:00,T,3504,NA,NA,NA,NA,NA
2020-05-01 13:00:00,V,872,NA,NA,NA,NA,NA
2020-05-01 13:00:00,W,2497,NA,NA,NA,NA,NA
2020-05-02 06:00:00,AT,15479,NA,NA,NA,NA,NA
2020-05-02 06:00:00,B,326,NA,NA,NA,NA,NA
2020-05-02 06:00:00,K,410,NA,NA,NA,NA,NA
2020-05-02 06:00:00,NOe,2626,NA,NA,NA,NA,NA
2020-05-02 06:00:00,OOe,2256,NA,NA,NA,NA,NA
2020-05-02 06:00:00,Stmk,1764,NA,NA,NA,NA,NA
2020-05-02 06:00:00,Szb,1217,NA,NA,NA,NA,NA
2020-05-02 06:00:00,T,3504,NA,NA,NA,NA,NA
2020-05-02 06:00:00,V,872,NA,NA,NA,NA,NA
2020-05-02 06:00:00,W,2504,NA,NA,NA,NA,NA
2020-05-03 07:30:00,AT,NA,598,422,114,13228,274355
2020-05-03 07:30:00,B,NA,10,4,1,258,7529
2020-05-03 07:30:00,K,NA,13,6,3,382,10519
2020-05-03 07:30:00,NOe,NA,92,85,34,2255,32815
2020-05-03 07:30:00,OOe,NA,57,48,9,2106,41188
2020-05-03 07:30:00,Stmk,NA,133,47,9,1246,31215
2020-05-03 07:30:00,Szb,NA,36,51,7,1115,24102
2020-05-03 07:30:00,T,NA,105,50,25,3215,53261
2020-05-03 07:30:00,V,NA,17,7,4,824,12783
2020-05-03 07:30:00,W,NA,135,124,22,1827,60943
2020-05-03 13:00:00,AT,15527,NA,NA,NA,NA,NA
2020-05-03 13:00:00,B,327,NA,NA,NA,NA,NA
2020-05-03 13:00:00,K,410,NA,NA,NA,NA,NA
2020-05-03 13:00:00,NOe,2633,NA,NA,NA,NA,NA
2020-05-03 13:00:00,OOe,2257,NA,NA,NA,NA,NA
2020-05-03 13:00:00,Stmk,1766,NA,NA,NA,NA,NA
2020-05-03 13:00:00,Szb,1219,NA,NA,NA,NA,NA
2020-05-03 13:00:00,T,3504,NA,NA,NA,NA,NA
2020-05-03 13:00:00,V,873,NA,NA,NA,NA,NA
2020-05-03 13:00:00,W,2538,NA,NA,NA,NA,NA
2020-05-04 07:30:00,AT,NA,600,420,111,13316,279071
2020-05-04 07:30:00,B,NA,11,3,1,261,7637
2020-05-04 07:30:00,K,NA,13,6,3,382,10837
2020-05-04 07:30:00,NOe,NA,93,86,35,2270,33646
2020-05-04 07:30:00,OOe,NA,56,40,8,2110,41843
2020-05-04 07:30:00,Stmk,NA,133,43,9,1252,31579
2020-05-04 07:30:00,Szb,NA,36,60,7,1116,24613
2020-05-04 07:30:00,T,NA,105,49,25,3217,53512
2020-05-04 07:30:00,V,NA,17,7,4,824,13040
2020-05-04 07:30:00,W,NA,136,126,19,1884,62364
2020-05-04 13:00:00,AT,15551,NA,NA,NA,NA,NA
2020-05-04 13:00:00,B,328,NA,NA,NA,NA,NA
2020-05-04 13:00:00,K,410,NA,NA,NA,NA,NA
2020-05-04 13:00:00,NOe,2638,NA,NA,NA,NA,NA
2020-05-04 13:00:00,OOe,2258,NA,NA,NA,NA,NA
2020-05-04 13:00:00,Stmk,1774,NA,NA,NA,NA,NA
2020-05-04 13:00:00,Szb,1219,NA,NA,NA,NA,NA
2020-05-04 13:00:00,T,3509,NA,NA,NA,NA,NA
2020-05-04 13:00:00,V,874,NA,NA,NA,NA,NA
2020-05-04 13:00:00,W,2541,NA,NA,NA,NA,NA
2020-05-05 07:30:00,AT,NA,606,418,104,13462,285883
2020-05-05 07:30:00,B,NA,11,6,1,261,7795
2020-05-05 07:30:00,K,NA,13,5,2,383,11029
2020-05-05 07:30:00,NOe,NA,95,86,33,2310,34690
2020-05-05 07:30:00,OOe,NA,57,40,7,2115,42706
2020-05-05 07:30:00,Stmk,NA,134,41,9,1300,32158
2020-05-05 07:30:00,Szb,NA,36,53,7,1119,25216
2020-05-05 07:30:00,T,NA,105,43,21,3244,54720
2020-05-05 07:30:00,V,NA,18,8,4,828,13156
2020-05-05 07:30:00,W,NA,137,136,20,1902,64413
2020-05-05 13:00:00,AT,15579,NA,NA,NA,NA,NA
2020-05-05 13:00:00,B,329,NA,NA,NA,NA,NA
2020-05-05 13:00:00,K,411,NA,NA,NA,NA,NA
2020-05-05 13:00:00,NOe,2650,NA,NA,NA,NA,NA
2020-05-05 13:00:00,OOe,2258,NA,NA,NA,NA,NA
2020-05-05 13:00:00,Stmk,1777,NA,NA,NA,NA,NA
2020-05-05 13:00:00,Szb,1214,NA,NA,NA,NA,NA
2020-05-05 13:00:00,T,3509,NA,NA,NA,NA,NA
2020-05-05 13:00:00,V,874,NA,NA,NA,NA,NA
2020-05-05 13:00:00,W,2557,NA,NA,NA,NA,NA
2020-05-06 06:00:00,AT,15589,NA,NA,NA,NA,NA
2020-05-06 06:00:00,B,329,NA,NA,NA,NA,NA
2020-05-06 06:00:00,K,411,NA,NA,NA,NA,NA
2020-05-06 06:00:00,NOe,2653,NA,NA,NA,NA,NA
2020-05-06 06:00:00,OOe,2259,NA,NA,NA,NA,NA
2020-05-06 06:00:00,Stmk,1778,NA,NA,NA,NA,NA
2020-05-06 06:00:00,Szb,1214,NA,NA,NA,NA,NA
2020-05-06 06:00:00,T,3510,NA,NA,NA,NA,NA
2020-05-06 06:00:00,V,875,NA,NA,NA,NA,NA
2020-05-06 06:00:00,W,2560,NA,NA,NA,NA,NA
2020-05-06 07:30:00,AT,NA,608,418,97,13639,292254
2020-05-06 07:30:00,B,NA,11,5,1,264,7847
2020-05-06 07:30:00,K,NA,13,5,3,385,11483
2020-05-06 07:30:00,NOe,NA,95,84,29,2369,35997
2020-05-06 07:30:00,OOe,NA,57,36,6,2131,43698
2020-05-06 07:30:00,Stmk,NA,134,40,8,1333,33003
2020-05-06 07:30:00,Szb,NA,36,59,7,1132,24790
2020-05-06 07:30:00,T,NA,106,37,19,3271,55574
2020-05-06 07:30:00,V,NA,19,7,4,826,13324
2020-05-06 07:30:00,W,NA,137,145,20,1928,66538
2020-05-07 06:00:00,AT,15652,NA,NA,NA,NA,NA
2020-05-07 06:00:00,B,330,NA,NA,NA,NA,NA
2020-05-07 06:00:00,K,411,NA,NA,NA,NA,NA
2020-05-07 06:00:00,NOe,2663,NA,NA,NA,NA,NA
2020-05-07 06:00:00,OOe,2263,NA,NA,NA,NA,NA
2020-05-07 06:00:00,Stmk,1785,NA,NA,NA,NA,NA
2020-05-07 06:00:00,Szb,1213,NA,NA,NA,NA,NA
2020-05-07 06:00:00,T,3513,NA,NA,NA,NA,NA
2020-05-07 06:00:00,V,875,NA,NA,NA,NA,NA
2020-05-07 06:00:00,W,2599,NA,NA,NA,NA,NA
2020-05-07 07:30:00,AT,NA,609,360,92,13698,297894
2020-05-07 07:30:00,B,NA,11,4,1,269,8078
2020-05-07 07:30:00,K,NA,13,5,3,385,11647
2020-05-07 07:30:00,NOe,NA,95,76,28,2370,37010
2020-05-07 07:30:00,OOe,NA,57,32,7,2139,44417
2020-05-07 07:30:00,Stmk,NA,134,38,7,1350,33702
2020-05-07 07:30:00,Szb,NA,36,58,7,1140,25320
2020-05-07 07:30:00,T,NA,106,30,17,3275,56188
2020-05-07 07:30:00,V,NA,19,6,3,833,13794
2020-05-07 07:30:00,W,NA,138,111,19,1937,67738
2020-05-08 07:30:00,AT,NA,614,339,81,13836,304069
2020-05-08 07:30:00,B,NA,11,6,0,272,8145
2020-05-08 07:30:00,K,NA,13,3,2,386,11980
2020-05-08 07:30:00,NOe,NA,95,73,28,2394,38048
2020-05-08 07:30:00,OOe,NA,57,28,4,2151,45271
2020-05-08 07:30:00,Stmk,NA,135,38,6,1380,34368
2020-05-08 07:30:00,Szb,NA,36,50,7,1142,26080
2020-05-08 07:30:00,T,NA,107,29,14,3284,57044
2020-05-08 07:30:00,V,NA,19,3,2,835,14274
2020-05-08 07:30:00,W,NA,141,109,18,1992,68859
2020-05-08 13:00:00,AT,15714,NA,NA,NA,NA,NA
2020-05-08 13:00:00,B,330,NA,NA,NA,NA,NA
2020-05-08 13:00:00,K,411,NA,NA,NA,NA,NA
2020-05-08 13:00:00,NOe,2682,NA,NA,NA,NA,NA
2020-05-08 13:00:00,OOe,2265,NA,NA,NA,NA,NA
2020-05-08 13:00:00,Stmk,1792,NA,NA,NA,NA,NA
2020-05-08 13:00:00,Szb,1212,NA,NA,NA,NA,NA
2020-05-08 13:00:00,T,3517,NA,NA,NA,NA,NA
2020-05-08 13:00:00,V,874,NA,NA,NA,NA,NA
2020-05-08 13:00:00,W,2631,NA,NA,NA,NA,NA
